"title","url","stars","name","reviewUrl","text"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Luluk Masruroh","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKeDQ3Uk93EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJx47ROw%7CCgwIiuqZpQYQuIP2xAI%7C?hl=en","wahana banyak, kolam bagus"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Erikson Simanjorang","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKaDUzUkNBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJh53RCA%7CCgwI2ZSZpQYQgOSHrwM%7C?hl=en","Tempat yang bagus untuk rekreasi keluarga atau teman"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Guntur Wibowo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKaDU2dTF3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJh56u1wE%7CCgsIpu-YpQYQwPrBNw%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","07_AVRILITA AZEEZA","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKaDVyN2xBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJh5r7lAE%7CCgsI6duYpQYQ0O6PKA%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Fajar Narawangsa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKbTVPaVRREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJm5OiTQ%7CCgwI7O-VpQYQ6LaFgQI%7C?hl=en","Sangat memorable, seru main disini ditambah udara sejuk kota batu, sayang ada beberapa sisi seperti aquarium display di rumah ikan yang ga diisi, dan ada muntahan pengunjung di jalan yang ga langsung dibersihkan"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Ida Ayu","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKbS1DZFJBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJm-CdRA%7CCgsIq7OVpQYQ0OzlUQ%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Fadjar Kumara","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKNjZ1NE9BEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ66u4OA%7CCgwIkaKVpQYQwKeZkwE%7C?hl=en","Bagus"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","3","Denmas Cahyo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKNl9ISVVREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ6_HIUQ%7CCgwIyIiVpQYQwMavoQI%7C?hl=en","Udah kuno broerrr"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Agoes Triatmaja","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKNjVINDRnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ65H44gE%7CCgsIoIaVpQYQiJGBEA%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Lilik Masruroh","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKNjZxRF93RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ66qD_wE%7CCgwIk_OUpQYQkLjfvgI%7C?hl=en","Tempat nyaman buat rekreasi bersama keluarga. Banyak wahana yang menyenang kan. Tempatnya Edukatif, bersih, rapi dan nyaman."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Zona Railfans","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKcTgyQlpBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJq82BZA%7CCgsIqq-UpQYQkMHPcg%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Amir Ali","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKcTdpOVZnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJq7i9Vg%7CCgsI8OWTpQYQyN6ZMA%7C?hl=en","Permainannya cukup banyak pilihan. Permainan yang menggembirakan sampai yang menguji adrenalin."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Razika Savira","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKeTRLbzBBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJy4Ko0AE%7CCgwIi9SSpQYQ0KL_kAM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Helma Rambe","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKODRibkh3EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ84bnHw%7CCgsI5pyRpQYQsPDuWA%7C?hl=en","Alun alun ini rame bgt, mau makan ringan sampai makanan berat ada, mau beli baju dll juga ada kereeen pokoknya mah..."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","War Gito","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKMDVMa2t3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ05LkkwE%7CCgsI146QpQYQwJ79SQ%7C?hl=en","Sungguh menarik perhatian pengunjung"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Niken Ratria","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKazdmQWdRRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJk7fAgQE%7CCgwImfSPpQYQiJL1_AI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Nur Jakiyah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKay1IY2VREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJk-HceQ%7CCgsIw9SPpQYQ8MaDJg%7C?hl=en","Kalau kesini make sure gak bawa barang banyak ya, seperlunya aja soalnya kalau bawa barang trus mau dititipin tuh jauh penitipannya. WAJIB cobain wahana minj rollecoaster (kecepatan tergantung operator deh : pas naik dipercepat, anak kecil naik gak semenghebohkan kita2 yang udah jompo).  Selain wahana yang mengurangi stress disini juga bisa sambil belajar budaya atau rumah2 adat indonesia"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","3","Hana Rohana","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKNDdqZjZnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ47jf6gE%7CCgwIzrqOpQYQyMn5swM%7C?hl=en","Sudah bbrp x ke jatim park 1,yg kemarin sy ber 4 dgn 2 anak 1 diats 10th yg 1 2th 8 bln. hanya saja sy kurang setuju jika anak dibawah umur 3th dgn tggi lebih dr 85cm dikenakan tiket full, rugi sekali didalam anak saya cuma naik 3 wahana,mau berennag pun airnya dingin bgt.  yg lainya hanya boleh dinaiki diatas tggi 130cm, adapun bisa dinaiki tp ortu tdk boleh mndapingi,knp ortu ingin mendapingi karena anak dibawah usia 3th blm ngrti bahaya atau tdknya. Sy rasa rugi ya dgn tiket 130rb untuk anak dibawah umur 3th, mungkin bisa ada kebijakan dr pihak jatim park dgn harga separuh tiket, kecuali anak diatas 5th ok lah bayar full krn umur sgtu sdh ngrti ."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Nira Nadae","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKX2V5Tm93RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ_eyNowE%7CCgsIv5aLpQYQiJiCfg%7C?hl=en","Sebernya kurang begitu berani naik² wahana. Cuman kalo beramai² yaa oke² aja sih, even naik cuman beberapa wahana aja. Tapi liyatin orang triak² seruu juga hehehe...

Gak peduli berapapun usianya, aku rasa tempat kayak gini kerend banget kasih ilmunya yang tanpa sadar kita pasti sedikit banyak belajar. Kayak sejarah² dan budaya² gitu.

Ini bukan pertama kali tapi tetep aja yaa, excitednya selalu luar biasa"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Irene Niken","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKX2RqTC1nRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ_djL-gE%7CCgwIuI2LpQYQ6I3WsAI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Darno Lamiran","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKM2FfMk5REAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ3a_2NQ%7CCgwI06KKpQYQkITwyQM%7C?hl=en","Jawa Timur Park 1, Batu satu tiket untuk semua ternyata gak bisa kesampaian juga Taman permainan dan edukasi yang rekomendasi"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Izzatul Ma'rifah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKblp2WTBnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJnZvY0gE%7CCgwIwqGJpQYQiJ-rrwM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Ika Marissa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKbmUzczRRRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJne3s4QE%7CCgwIo46JpQYQwOPmxgE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Zahwa zahra","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKemFHMndRRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJzaG2wQE%7CCgwIvpOGpQYQ-KSa2AI%7C?hl=en","Puas...anak anak senang"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Asha Syamsuddin","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKamR2bHJ3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJjdvlrwE%7CCgwI5pCGpQYQgOOXlAE%7C?hl=en","Tempat rekreasi yang sangat oke menurut saya. Jalan-jalan nya dapat, edukasi nya dapat, seru-seruan bermain dapat, wisata kuliner juga dapat. Setelah itu kita bisa lanjut ke Museum Angkut. Harga tiket  terusan Jatim Park 1 + Museum Angkut 170rb (weekend). Kalau cuma Jatim Park 1  HTM  110rb (weekend), kalau cuma Museum Angkut saja HTM 100rb.
Sangat sangat recommended menurut saya. Harus datang kesini. 👍👍👍"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Viki Tama","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKamRPSk53EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJjdOJNw%7CCgwIyNKFpQYQkJXQvAE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Rajwa Ulya","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKamJ6VzRBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJjbzW4AE%7CCgwI5puFpQYQ2NT4pQE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Septya Fathonatun Nisak","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKallqY0dBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJjYjcGA%7CCgwIiomFpQYQ-LqmnQE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Kirtosi Lentera","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKdGU2MldREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJte62WQ%7CCgwI8riDpQYQuLCT4wE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Vier R","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKdGR6clFBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJtdzrQA%7CCgwIupSDpQYQ0JKqvAM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","siti rahmawati","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKMWZlQ1VBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ1feCUA%7CCgsI2eSCpQYQ0OaORQ%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Yesamy familly","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKMWFmVmFBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ1afVaA%7CCgsIr9-CpQYQ-KzVBA%7C?hl=en","Dtg 14 thn lalu harga tiket pas tu msh 50 rb.. Lokasi msh sepi krn dihari biasa 👍😄"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","xiaolust","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUNKNWROehAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ5dNz%7CCgwIx4WBpQYQ4NG2lgE%7C?hl=en","safety pada wahana gatotkaca coaster masih kurang, bagian penahan tubuh mudah untuk dilepas pasang. too bad, beberapa wahana yang cukup keras guncangannya malah tidak dilengkapi seatbelt"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Adeas Masyaru","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKNWN6alJnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ5czjRg%7CCgwIt-GApQYQuPSQlwE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","SF Virgiawan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKeGJDVnFnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJxbCVqgE%7CCgwI7Y__pAYQ4NiC6QI%7C?hl=en","Taman hiburan yang terletak di Kota Batu, cocok untuk hiburan bersama keluarga"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Panji Sebastian","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKeGNEbkJ3EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJxcDnBw%7CCgsIl4v_pAYQwN2iDQ%7C?hl=en","Oke"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Nur Zannah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKaFptYm1nRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJhZmbmgE%7CCgsI39P-pAYQwMuIaw%7C?hl=en","Tempat bagus besar bikin capek"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Irfan Prima","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKLWY2dUl3EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ-f6uIw%7CCgwInqv9pAYQ6OHI1QI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","alviah putri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKbWY2dXFnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJmf6uqgE%7CCgwIj5n7pAYQoILwygE%7C?hl=en","keren."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Yulinar Karaman","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKNmRyVk13EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ6drVMw%7CCgwIlKz6pAYQkO29_gE%7C?hl=en","Sipp, untuk wisata keluarga"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","AbuRafiRusdi Priyasdanto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKNllEUHB3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ6YDPpwE%7CCgsInJb6pAYQuNrlRg%7C?hl=en","Good place to bring children.
Kalau hari Jum'at ada sholat Jum'at di dalam lokasi."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Jonny subrata","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKOGVxb1dREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ8eqoWQ%7CCgwI4NT2pAYQkI-V9wI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","ni luh yuni astiari","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKc2ZHTkhREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJsfGNHQ%7CCgsI-5P2pAYQ4JfFUg%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Sugeng Riyanto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKc2Y2Z0hBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJsf6gHA%7CCgwIp472pAYQgLX6gwI%7C?hl=en","Wahananya lebih cocok utk anak menginjak remaja.."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Puguh Budi Susetiyo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKc1l5TG1RRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJsYyLmQE%7CCgsI6_T1pAYQoL3uVQ%7C?hl=en","Hal yg membuat saya memberi bintang 4 karena tidak konsistennya aturan ttg pemakaian baju renang di kolam. Ide tentang pengenalan nusantara jg bagus, tapi mengapa manekin modelnya kurang merepresentasikan kita dg kulit sawo matang hidung biasa dll. Wahana banyak sekali tapi antrian untuk sky ridenya lama sekali."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Budhi Ivo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKc2ZDNGxRRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJsfC4lQE%7CCgsIoOr1pAYQoNWebQ%7C?hl=en","Bagus buat anak2 yg belajar fisika dasar. Utk permainan ada penerapan tinggi badan, bnyk yg dibawah 130, 140, 150 dan buat dewasa. Lbh bagus bila dipisah jadi 2 aja, anak2 dan dewasa."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Nabillah RafaAta","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKMGFicjV3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICJ0abr5wE%7CCgsIs6b1pAYQ0JTESg%7C?hl=en","Main disini seru sih.. dan untuk anak aku yg usianya 2th dia kebetulan masih free tiket. Tapi sudah bisa menikmati beberapa wahana anak2 yg ada disana. Untuk kolam renang nya gedeh banget. Cuma anak aku gak keturutan naik bombom car. Karna emang antriannya panjang banget. Jadi mungkin next time kali yaa. Thanks untuk pelayanannya yg ramah2"
